"Step","llama3-8b-baseline - train/ploss_6","llama3-8b-baseline - train/ploss_6__MIN","llama3-8b-baseline - train/ploss_6__MAX","llama3-8b-ours - train/ploss_6","llama3-8b-ours - train/ploss_6__MIN","llama3-8b-ours - train/ploss_6__MAX"
"7690","0.4220219850540161","0.4220219850540161","0.4220219850540161","0.4167674481868744","0.4167674481868744","0.4167674481868744"
"7700","0.4949548542499542","0.4949548542499542","0.4949548542499542","0.49586671590805054","0.49586671590805054","0.49586671590805054"
"7710","0.4347461462020874","0.4347461462020874","0.4347461462020874","0.4303513467311859","0.4303513467311859","0.4303513467311859"
"7720","0.4997575581073761","0.4997575581073761","0.4997575581073761","0.4957748353481293","0.4957748353481293","0.4957748353481293"
"7730","0.4075494706630707","0.4075494706630707","0.4075494706630707","0.40881064534187317","0.40881064534187317","0.40881064534187317"
"7740","0.36942756175994873","0.36942756175994873","0.36942756175994873","0.36626946926116943","0.36626946926116943","0.36626946926116943"
"7750","0.3281656503677368","0.3281656503677368","0.3281656503677368","0.32672280073165894","0.32672280073165894","0.32672280073165894"
"7760","0.566067099571228","0.566067099571228","0.566067099571228","0.5635164976119995","0.5635164976119995","0.5635164976119995"
"7770","0.539148211479187","0.539148211479187","0.539148211479187","0.5364688038825989","0.5364688038825989","0.5364688038825989"
"7780","0.4830315113067627","0.4830315113067627","0.4830315113067627","0.4815325438976288","0.4815325438976288","0.4815325438976288"
"7790","0.3357769846916199","0.3357769846916199","0.3357769846916199","0.3335144817829132","0.3335144817829132","0.3335144817829132"
"7800","0.5436326265335083","0.5436326265335083","0.5436326265335083","0.540493369102478","0.540493369102478","0.540493369102478"
"7810","0.42274779081344604","0.42274779081344604","0.42274779081344604","0.4094509184360504","0.4094509184360504","0.4094509184360504"
"7820","0.46654772758483887","0.46654772758483887","0.46654772758483887","0.46601057052612305","0.46601057052612305","0.46601057052612305"
"7830","0.49856629967689514","0.49856629967689514","0.49856629967689514","0.50009685754776","0.50009685754776","0.50009685754776"
"7840","0.3635912537574768","0.3635912537574768","0.3635912537574768","0.3602369725704193","0.3602369725704193","0.3602369725704193"
"7850","0.2813481092453003","0.2813481092453003","0.2813481092453003","0.27719563245773315","0.27719563245773315","0.27719563245773315"
"7860","0.4603493809700012","0.4603493809700012","0.4603493809700012","0.4560806453227997","0.4560806453227997","0.4560806453227997"
"7870","0.22756856679916382","0.22756856679916382","0.22756856679916382","0.22609075903892517","0.22609075903892517","0.22609075903892517"
"7880","0.3587908446788788","0.3587908446788788","0.3587908446788788","0.3555421233177185","0.3555421233177185","0.3555421233177185"
"7890","0.5888352394104004","0.5888352394104004","0.5888352394104004","0.5856908559799194","0.5856908559799194","0.5856908559799194"
"7900","0.32000303268432617","0.32000303268432617","0.32000303268432617","0.31487900018692017","0.31487900018692017","0.31487900018692017"
"7910","0.5889595746994019","0.5889595746994019","0.5889595746994019","0.585148811340332","0.585148811340332","0.585148811340332"
"7920","0.5261980295181274","0.5261980295181274","0.5261980295181274","0.5239986777305603","0.5239986777305603","0.5239986777305603"
"7930","0.3700670599937439","0.3700670599937439","0.3700670599937439","0.363864004611969","0.363864004611969","0.363864004611969"
"7940","0.3755640387535095","0.3755640387535095","0.3755640387535095","0.37386274337768555","0.37386274337768555","0.37386274337768555"
"7950","0.32903188467025757","0.32903188467025757","0.32903188467025757","0.32945796847343445","0.32945796847343445","0.32945796847343445"
"7960","0.4971902668476105","0.4971902668476105","0.4971902668476105","0.4931112825870514","0.4931112825870514","0.4931112825870514"
"7970","0.3771803379058838","0.3771803379058838","0.3771803379058838","0.37231653928756714","0.37231653928756714","0.37231653928756714"
"7980","0.38480180501937866","0.38480180501937866","0.38480180501937866","0.37826743721961975","0.37826743721961975","0.37826743721961975"
"7990","0.43639737367630005","0.43639737367630005","0.43639737367630005","0.433688759803772","0.433688759803772","0.433688759803772"
"8000","0.3305884301662445","0.3305884301662445","0.3305884301662445","0.32713931798934937","0.32713931798934937","0.32713931798934937"
"8010","0.4017491936683655","0.4017491936683655","0.4017491936683655","0.40315937995910645","0.40315937995910645","0.40315937995910645"
"8020","0.500648021697998","0.500648021697998","0.500648021697998","0.5008920431137085","0.5008920431137085","0.5008920431137085"
"8030","0.3088603913784027","0.3088603913784027","0.3088603913784027","0.3056108057498932","0.3056108057498932","0.3056108057498932"
"8040","0.4613165259361267","0.4613165259361267","0.4613165259361267","0.45611679553985596","0.45611679553985596","0.45611679553985596"
"8050","0.600991427898407","0.600991427898407","0.600991427898407","0.5943605303764343","0.5943605303764343","0.5943605303764343"
"8060","0.4654395580291748","0.4654395580291748","0.4654395580291748","0.4629117250442505","0.4629117250442505","0.4629117250442505"
"8070","0.46579134464263916","0.46579134464263916","0.46579134464263916","0.46350613236427307","0.46350613236427307","0.46350613236427307"
"8080","0.47017258405685425","0.47017258405685425","0.47017258405685425","0.4752230644226074","0.4752230644226074","0.4752230644226074"
"8090","0.5606945753097534","0.5606945753097534","0.5606945753097534","0.5587433576583862","0.5587433576583862","0.5587433576583862"
"8100","0.5285142660140991","0.5285142660140991","0.5285142660140991","0.5246518850326538","0.5246518850326538","0.5246518850326538"
"8110","0.39330345392227173","0.39330345392227173","0.39330345392227173","0.39071160554885864","0.39071160554885864","0.39071160554885864"
"8120","0.5179071426391602","0.5179071426391602","0.5179071426391602","0.5166916847229004","0.5166916847229004","0.5166916847229004"
"8130","0.5481597185134888","0.5481597185134888","0.5481597185134888","0.5423847436904907","0.5423847436904907","0.5423847436904907"
"8140","0.3865381181240082","0.3865381181240082","0.3865381181240082","0.38915151357650757","0.38915151357650757","0.38915151357650757"
"8150","0.6164751648902893","0.6164751648902893","0.6164751648902893","0.607845664024353","0.607845664024353","0.607845664024353"
"8160","0.5971853733062744","0.5971853733062744","0.5971853733062744","0.5861717462539673","0.5861717462539673","0.5861717462539673"
"8170","0.3977886438369751","0.3977886438369751","0.3977886438369751","0.3919110894203186","0.3919110894203186","0.3919110894203186"
"8180","0.4399470090866089","0.4399470090866089","0.4399470090866089","0.4413181245326996","0.4413181245326996","0.4413181245326996"
"8190","0.33029621839523315","0.33029621839523315","0.33029621839523315","0.3291506767272949","0.3291506767272949","0.3291506767272949"
"8200","0.371352881193161","0.371352881193161","0.371352881193161","0.3696674704551697","0.3696674704551697","0.3696674704551697"
"8210","0.45400452613830566","0.45400452613830566","0.45400452613830566","0.45337891578674316","0.45337891578674316","0.45337891578674316"
"8220","0.2869262993335724","0.2869262993335724","0.2869262993335724","0.28528761863708496","0.28528761863708496","0.28528761863708496"
"8230","0.43897488713264465","0.43897488713264465","0.43897488713264465","0.43663284182548523","0.43663284182548523","0.43663284182548523"
"8240","0.25837409496307373","0.25837409496307373","0.25837409496307373","0.2633906304836273","0.2633906304836273","0.2633906304836273"
"8250","0.3943656086921692","0.3943656086921692","0.3943656086921692","0.39038360118865967","0.39038360118865967","0.39038360118865967"
"8260","0.4872725307941437","0.4872725307941437","0.4872725307941437","0.48002544045448303","0.48002544045448303","0.48002544045448303"
"8270","0.2764146327972412","0.2764146327972412","0.2764146327972412","0.27059513330459595","0.27059513330459595","0.27059513330459595"
"8280","0.4560619592666626","0.4560619592666626","0.4560619592666626","0.4526771306991577","0.4526771306991577","0.4526771306991577"
"8290","0.46602535247802734","0.46602535247802734","0.46602535247802734","0.45981675386428833","0.45981675386428833","0.45981675386428833"
"8300","0.39951783418655396","0.39951783418655396","0.39951783418655396","0.3978090286254883","0.3978090286254883","0.3978090286254883"
"8310","0.5396789312362671","0.5396789312362671","0.5396789312362671","0.5367966294288635","0.5367966294288635","0.5367966294288635"
"8320","0.23306450247764587","0.23306450247764587","0.23306450247764587","0.23240527510643005","0.23240527510643005","0.23240527510643005"
"8330","0.4115360975265503","0.4115360975265503","0.4115360975265503","0.4040756821632385","0.4040756821632385","0.4040756821632385"
"8340","0.44017210602760315","0.44017210602760315","0.44017210602760315","0.437452107667923","0.437452107667923","0.437452107667923"
"8350","0.3403017520904541","0.3403017520904541","0.3403017520904541","0.3382418751716614","0.3382418751716614","0.3382418751716614"
"8360","0.33647412061691284","0.33647412061691284","0.33647412061691284","0.3336738348007202","0.3336738348007202","0.3336738348007202"
"8370","0.36614328622817993","0.36614328622817993","0.36614328622817993","0.3651314973831177","0.3651314973831177","0.3651314973831177"
"8380","0.26512178778648376","0.26512178778648376","0.26512178778648376","0.26056545972824097","0.26056545972824097","0.26056545972824097"
"8390","0.2248810976743698","0.2248810976743698","0.2248810976743698","0.22352279722690582","0.22352279722690582","0.22352279722690582"
"8400","0.5460125207901001","0.5460125207901001","0.5460125207901001","0.5419818758964539","0.5419818758964539","0.5419818758964539"
"8410","0.4958153963088989","0.4958153963088989","0.4958153963088989","0.4917464852333069","0.4917464852333069","0.4917464852333069"
"8420","0.48716962337493896","0.48716962337493896","0.48716962337493896","0.48685580492019653","0.48685580492019653","0.48685580492019653"
"8430","0.32802635431289673","0.32802635431289673","0.32802635431289673","0.3264128565788269","0.3264128565788269","0.3264128565788269"
"8440","0.47069671750068665","0.47069671750068665","0.47069671750068665","0.46634408831596375","0.46634408831596375","0.46634408831596375"
"8450","0.32898128032684326","0.32898128032684326","0.32898128032684326","0.3217918276786804","0.3217918276786804","0.3217918276786804"
"8460","0.46721580624580383","0.46721580624580383","0.46721580624580383","0.4644407033920288","0.4644407033920288","0.4644407033920288"
"8470","0.23630577325820923","0.23630577325820923","0.23630577325820923","0.23379912972450256","0.23379912972450256","0.23379912972450256"
"8480","0.31361594796180725","0.31361594796180725","0.31361594796180725","0.3091350793838501","0.3091350793838501","0.3091350793838501"
"8490","0.247378870844841","0.247378870844841","0.247378870844841","0.24871540069580078","0.24871540069580078","0.24871540069580078"
"8500","0.2952866554260254","0.2952866554260254","0.2952866554260254","0.2890855669975281","0.2890855669975281","0.2890855669975281"
"8510","0.3288416862487793","0.3288416862487793","0.3288416862487793","0.3226452171802521","0.3226452171802521","0.3226452171802521"
"8520","0.5932668447494507","0.5932668447494507","0.5932668447494507","0.5902996063232422","0.5902996063232422","0.5902996063232422"
"8530","0.5624603033065796","0.5624603033065796","0.5624603033065796","0.560856819152832","0.560856819152832","0.560856819152832"
"8540","0.5096609592437744","0.5096609592437744","0.5096609592437744","0.5002896785736084","0.5002896785736084","0.5002896785736084"
"8550","0.36683985590934753","0.36683985590934753","0.36683985590934753","0.3654017746448517","0.3654017746448517","0.3654017746448517"
"8560","0.6120166778564453","0.6120166778564453","0.6120166778564453","0.6075873970985413","0.6075873970985413","0.6075873970985413"
"8570","0.4614202380180359","0.4614202380180359","0.4614202380180359","0.45928871631622314","0.45928871631622314","0.45928871631622314"
"8580","0.44492706656455994","0.44492706656455994","0.44492706656455994","0.44165027141571045","0.44165027141571045","0.44165027141571045"
"8590","0.519647479057312","0.519647479057312","0.519647479057312","0.5139511823654175","0.5139511823654175","0.5139511823654175"
"8600","0.4857600927352905","0.4857600927352905","0.4857600927352905","0.477967232465744","0.477967232465744","0.477967232465744"
"8610","0.4327719807624817","0.4327719807624817","0.4327719807624817","0.43248727917671204","0.43248727917671204","0.43248727917671204"
"8620","0.5949424505233765","0.5949424505233765","0.5949424505233765","0.5912131071090698","0.5912131071090698","0.5912131071090698"
"8630","0.4419916868209839","0.4419916868209839","0.4419916868209839","0.44075652956962585","0.44075652956962585","0.44075652956962585"
"8640","0.5038862228393555","0.5038862228393555","0.5038862228393555","0.5007473826408386","0.5007473826408386","0.5007473826408386"
"8650","0.3375791311264038","0.3375791311264038","0.3375791311264038","0.33143162727355957","0.33143162727355957","0.33143162727355957"
"8660","0.2741834223270416","0.2741834223270416","0.2741834223270416","0.27426013350486755","0.27426013350486755","0.27426013350486755"
"8670","0.5800161361694336","0.5800161361694336","0.5800161361694336","0.575553834438324","0.575553834438324","0.575553834438324"
"8680","0.5390764474868774","0.5390764474868774","0.5390764474868774","0.5379748344421387","0.5379748344421387","0.5379748344421387"
"8690","0.4988270401954651","0.4988270401954651","0.4988270401954651","0.4933149814605713","0.4933149814605713","0.4933149814605713"
"8700","0.486417680978775","0.486417680978775","0.486417680978775","0.48225292563438416","0.48225292563438416","0.48225292563438416"
"8710","0.43135038018226624","0.43135038018226624","0.43135038018226624","0.4282972514629364","0.4282972514629364","0.4282972514629364"
"8720","0.4220736026763916","0.4220736026763916","0.4220736026763916","0.42161667346954346","0.42161667346954346","0.42161667346954346"
"8730","0.5229642391204834","0.5229642391204834","0.5229642391204834","0.5170121192932129","0.5170121192932129","0.5170121192932129"
"8740","0.3590050935745239","0.3590050935745239","0.3590050935745239","0.3534855246543884","0.3534855246543884","0.3534855246543884"
"8750","0.37041357159614563","0.37041357159614563","0.37041357159614563","0.36716803908348083","0.36716803908348083","0.36716803908348083"
"8760","0.4580492675304413","0.4580492675304413","0.4580492675304413","0.45562419295310974","0.45562419295310974","0.45562419295310974"
"8770","0.3033815026283264","0.3033815026283264","0.3033815026283264","0.3012600541114807","0.3012600541114807","0.3012600541114807"
"8780","0.28811952471733093","0.28811952471733093","0.28811952471733093","0.28428301215171814","0.28428301215171814","0.28428301215171814"
"8790","0.15825849771499634","0.15825849771499634","0.15825849771499634","0.1577511429786682","0.1577511429786682","0.1577511429786682"
"8800","0.20023643970489502","0.20023643970489502","0.20023643970489502","0.1986580789089203","0.1986580789089203","0.1986580789089203"
"8810","0.34984150528907776","0.34984150528907776","0.34984150528907776","0.34619641304016113","0.34619641304016113","0.34619641304016113"
"8820","0.5520501136779785","0.5520501136779785","0.5520501136779785","0.5484341979026794","0.5484341979026794","0.5484341979026794"
"8830","0.3349516987800598","0.3349516987800598","0.3349516987800598","0.3332826793193817","0.3332826793193817","0.3332826793193817"
"8840","0.4708086848258972","0.4708086848258972","0.4708086848258972","0.46665501594543457","0.46665501594543457","0.46665501594543457"
"8850","0.6125971078872681","0.6125971078872681","0.6125971078872681","0.6114177703857422","0.6114177703857422","0.6114177703857422"
"8860","0.5087395310401917","0.5087395310401917","0.5087395310401917","0.5050077438354492","0.5050077438354492","0.5050077438354492"
"8870","0.46929407119750977","0.46929407119750977","0.46929407119750977","0.4669090211391449","0.4669090211391449","0.4669090211391449"
"8880","0.6088493466377258","0.6088493466377258","0.6088493466377258","0.610114336013794","0.610114336013794","0.610114336013794"
"8890","0.4428037405014038","0.4428037405014038","0.4428037405014038","0.4403149485588074","0.4403149485588074","0.4403149485588074"
"8900","0.449931800365448","0.449931800365448","0.449931800365448","0.44615939259529114","0.44615939259529114","0.44615939259529114"
"8910","0.29375168681144714","0.29375168681144714","0.29375168681144714","0.2873001992702484","0.2873001992702484","0.2873001992702484"
"8920","0.38004136085510254","0.38004136085510254","0.38004136085510254","0.38216984272003174","0.38216984272003174","0.38216984272003174"
"8930","0.48822274804115295","0.48822274804115295","0.48822274804115295","0.48087427020072937","0.48087427020072937","0.48087427020072937"
"8940","0.3212853968143463","0.3212853968143463","0.3212853968143463","0.318795382976532","0.318795382976532","0.318795382976532"
"8950","0.3529455363750458","0.3529455363750458","0.3529455363750458","0.3479306995868683","0.3479306995868683","0.3479306995868683"
"8960","0.36075782775878906","0.36075782775878906","0.36075782775878906","0.3577727675437927","0.3577727675437927","0.3577727675437927"
"8970","0.2842964828014374","0.2842964828014374","0.2842964828014374","0.2834123373031616","0.2834123373031616","0.2834123373031616"
"8980","0.29658424854278564","0.29658424854278564","0.29658424854278564","0.2924564480781555","0.2924564480781555","0.2924564480781555"
"8990","0.2595968246459961","0.2595968246459961","0.2595968246459961","0.2547498941421509","0.2547498941421509","0.2547498941421509"
"9000","0.3948432207107544","0.3948432207107544","0.3948432207107544","0.3956435024738312","0.3956435024738312","0.3956435024738312"
"9010","0.3238908052444458","0.3238908052444458","0.3238908052444458","0.3215160071849823","0.3215160071849823","0.3215160071849823"
"9020","0.48255282640457153","0.48255282640457153","0.48255282640457153","0.48089176416397095","0.48089176416397095","0.48089176416397095"
"9030","0.25902679562568665","0.25902679562568665","0.25902679562568665","0.2578361928462982","0.2578361928462982","0.2578361928462982"
"9040","0.4121449589729309","0.4121449589729309","0.4121449589729309","0.41021668910980225","0.41021668910980225","0.41021668910980225"
"9050","0.4429953098297119","0.4429953098297119","0.4429953098297119","0.4392278790473938","0.4392278790473938","0.4392278790473938"
"9060","0.42715227603912354","0.42715227603912354","0.42715227603912354","0.42596784234046936","0.42596784234046936","0.42596784234046936"
"9070","0.7135850787162781","0.7135850787162781","0.7135850787162781","0.7114380598068237","0.7114380598068237","0.7114380598068237"
"9080","0.4878970682621002","0.4878970682621002","0.4878970682621002","0.47728830575942993","0.47728830575942993","0.47728830575942993"
"9090","0.4241617023944855","0.4241617023944855","0.4241617023944855","0.41812700033187866","0.41812700033187866","0.41812700033187866"
"9100","0.48655998706817627","0.48655998706817627","0.48655998706817627","0.4834912121295929","0.4834912121295929","0.4834912121295929"
"9110","0.4553321897983551","0.4553321897983551","0.4553321897983551","0.45635223388671875","0.45635223388671875","0.45635223388671875"
"9120","0.26670071482658386","0.26670071482658386","0.26670071482658386","0.26783469319343567","0.26783469319343567","0.26783469319343567"
"9130","0.43539297580718994","0.43539297580718994","0.43539297580718994","0.4340895116329193","0.4340895116329193","0.4340895116329193"
"9140","0.5511226654052734","0.5511226654052734","0.5511226654052734","0.5496034622192383","0.5496034622192383","0.5496034622192383"
"9150","0.35162925720214844","0.35162925720214844","0.35162925720214844","0.3472258746623993","0.3472258746623993","0.3472258746623993"
"9160","0.29232257604599","0.29232257604599","0.29232257604599","0.2948031723499298","0.2948031723499298","0.2948031723499298"
"9170","0.4340129792690277","0.4340129792690277","0.4340129792690277","0.4346710443496704","0.4346710443496704","0.4346710443496704"
"9180","0.30970364809036255","0.30970364809036255","0.30970364809036255","0.3030669689178467","0.3030669689178467","0.3030669689178467"
"9190","0.3774593472480774","0.3774593472480774","0.3774593472480774","0.3724368214607239","0.3724368214607239","0.3724368214607239"
"9200","0.5244011282920837","0.5244011282920837","0.5244011282920837","0.5182340145111084","0.5182340145111084","0.5182340145111084"
"9210","0.10481228679418564","0.10481228679418564","0.10481228679418564","0.1027916967868805","0.1027916967868805","0.1027916967868805"
"9220","0.444136381149292","0.444136381149292","0.444136381149292","0.442757785320282","0.442757785320282","0.442757785320282"
"9230","0.28245779871940613","0.28245779871940613","0.28245779871940613","0.2825007438659668","0.2825007438659668","0.2825007438659668"
"9240","0.30525872111320496","0.30525872111320496","0.30525872111320496","0.30392012000083923","0.30392012000083923","0.30392012000083923"
"9250","0.509484052658081","0.509484052658081","0.509484052658081","0.504559338092804","0.504559338092804","0.504559338092804"
"9260","0.6380912065505981","0.6380912065505981","0.6380912065505981","0.6362639665603638","0.6362639665603638","0.6362639665603638"
"9270","0.4553200602531433","0.4553200602531433","0.4553200602531433","0.4506247341632843","0.4506247341632843","0.4506247341632843"
"9280","0.42197832465171814","0.42197832465171814","0.42197832465171814","0.4157745838165283","0.4157745838165283","0.4157745838165283"
"9290","0.41567397117614746","0.41567397117614746","0.41567397117614746","0.41513606905937195","0.41513606905937195","0.41513606905937195"
"9300","0.38896501064300537","0.38896501064300537","0.38896501064300537","0.38729459047317505","0.38729459047317505","0.38729459047317505"
"9310","0.4007839262485504","0.4007839262485504","0.4007839262485504","0.4008662700653076","0.4008662700653076","0.4008662700653076"
"9320","0.3049987554550171","0.3049987554550171","0.3049987554550171","0.30236387252807617","0.30236387252807617","0.30236387252807617"
"9330","0.15110982954502106","0.15110982954502106","0.15110982954502106","0.14934588968753815","0.14934588968753815","0.14934588968753815"
"9340","0.4123955965042114","0.4123955965042114","0.4123955965042114","0.4109033942222595","0.4109033942222595","0.4109033942222595"
"9350","0.4011218249797821","0.4011218249797821","0.4011218249797821","0.39637327194213867","0.39637327194213867","0.39637327194213867"
"9360","0.2460048943758011","0.2460048943758011","0.2460048943758011","0.2456471025943756","0.2456471025943756","0.2456471025943756"
"9370","0.33077025413513184","0.33077025413513184","0.33077025413513184","0.32674509286880493","0.32674509286880493","0.32674509286880493"
"9380","0.43185800313949585","0.43185800313949585","0.43185800313949585","0.4268449544906616","0.4268449544906616","0.4268449544906616"
"9390","0.3083144426345825","0.3083144426345825","0.3083144426345825","0.30570757389068604","0.30570757389068604","0.30570757389068604"
"9400","0.38784661889076233","0.38784661889076233","0.38784661889076233","0.3831702470779419","0.3831702470779419","0.3831702470779419"
"9410","0.450573593378067","0.450573593378067","0.450573593378067","0.4436095058917999","0.4436095058917999","0.4436095058917999"
"9420","0.42061537504196167","0.42061537504196167","0.42061537504196167","0.4185907244682312","0.4185907244682312","0.4185907244682312"
"9430","0.4356343746185303","0.4356343746185303","0.4356343746185303","0.42680320143699646","0.42680320143699646","0.42680320143699646"
"9440","0.49288973212242126","0.49288973212242126","0.49288973212242126","0.48301249742507935","0.48301249742507935","0.48301249742507935"
"9450","0.4541628956794739","0.4541628956794739","0.4541628956794739","0.44850489497184753","0.44850489497184753","0.44850489497184753"
"9460","0.2529046833515167","0.2529046833515167","0.2529046833515167","0.25077685713768005","0.25077685713768005","0.25077685713768005"
"9470","0.3858291506767273","0.3858291506767273","0.3858291506767273","0.38186269998550415","0.38186269998550415","0.38186269998550415"
"9480","0.40244030952453613","0.40244030952453613","0.40244030952453613","0.4000365734100342","0.4000365734100342","0.4000365734100342"
"9490","0.4957355558872223","0.4957355558872223","0.4957355558872223","0.4942236542701721","0.4942236542701721","0.4942236542701721"
"9500","0.6087661981582642","0.6087661981582642","0.6087661981582642","0.6030176281929016","0.6030176281929016","0.6030176281929016"
"9510","0.3195255398750305","0.3195255398750305","0.3195255398750305","0.31789159774780273","0.31789159774780273","0.31789159774780273"
"9520","0.4272785186767578","0.4272785186767578","0.4272785186767578","0.4237911105155945","0.4237911105155945","0.4237911105155945"
"9530","0.3196406960487366","0.3196406960487366","0.3196406960487366","0.3182063102722168","0.3182063102722168","0.3182063102722168"
"9540","0.46906834840774536","0.46906834840774536","0.46906834840774536","0.4691389799118042","0.4691389799118042","0.4691389799118042"
"9550","0.37777239084243774","0.37777239084243774","0.37777239084243774","0.37606337666511536","0.37606337666511536","0.37606337666511536"
"9560","0.2085823118686676","0.2085823118686676","0.2085823118686676","0.2090519368648529","0.2090519368648529","0.2090519368648529"
"9570","0.43623122572898865","0.43623122572898865","0.43623122572898865","0.4361417591571808","0.4361417591571808","0.4361417591571808"
"9580","0.36149072647094727","0.36149072647094727","0.36149072647094727","0.3535567820072174","0.3535567820072174","0.3535567820072174"
"9590","0.5395383834838867","0.5395383834838867","0.5395383834838867","0.5338736772537231","0.5338736772537231","0.5338736772537231"
"9600","0.637942910194397","0.637942910194397","0.637942910194397","0.6404473781585693","0.6404473781585693","0.6404473781585693"
"9610","0.41282832622528076","0.41282832622528076","0.41282832622528076","0.4092791676521301","0.4092791676521301","0.4092791676521301"
"9620","0.30582326650619507","0.30582326650619507","0.30582326650619507","0.3040996193885803","0.3040996193885803","0.3040996193885803"
"9630","0.3346620202064514","0.3346620202064514","0.3346620202064514","0.33385294675827026","0.33385294675827026","0.33385294675827026"
"9640","0.5645062327384949","0.5645062327384949","0.5645062327384949","0.5634114742279053","0.5634114742279053","0.5634114742279053"
"9650","0.36783450841903687","0.36783450841903687","0.36783450841903687","0.3659072816371918","0.3659072816371918","0.3659072816371918"
"9660","0.2616310715675354","0.2616310715675354","0.2616310715675354","0.2616422176361084","0.2616422176361084","0.2616422176361084"
"9670","0.49826735258102417","0.49826735258102417","0.49826735258102417","0.4942527115345001","0.4942527115345001","0.4942527115345001"
"9680","0.5091229677200317","0.5091229677200317","0.5091229677200317","0.5036948323249817","0.5036948323249817","0.5036948323249817"
"9690","0.36833423376083374","0.36833423376083374","0.36833423376083374","0.36310118436813354","0.36310118436813354","0.36310118436813354"
"9700","0.40905678272247314","0.40905678272247314","0.40905678272247314","0.40853798389434814","0.40853798389434814","0.40853798389434814"
"9710","0.46207568049430847","0.46207568049430847","0.46207568049430847","0.4632907807826996","0.4632907807826996","0.4632907807826996"
"9720","0.34481924772262573","0.34481924772262573","0.34481924772262573","0.34243226051330566","0.34243226051330566","0.34243226051330566"
"9730","0.44803762435913086","0.44803762435913086","0.44803762435913086","0.44836413860321045","0.44836413860321045","0.44836413860321045"
"9740","0.47611719369888306","0.47611719369888306","0.47611719369888306","0.47561708092689514","0.47561708092689514","0.47561708092689514"
"9750","0.37616339325904846","0.37616339325904846","0.37616339325904846","0.3717834949493408","0.3717834949493408","0.3717834949493408"
"9760","0.5673635601997375","0.5673635601997375","0.5673635601997375","0.5644040107727051","0.5644040107727051","0.5644040107727051"
"9770","0.46769413352012634","0.46769413352012634","0.46769413352012634","0.46373721957206726","0.46373721957206726","0.46373721957206726"
"9780","0.4834188222885132","0.4834188222885132","0.4834188222885132","0.4826905131340027","0.4826905131340027","0.4826905131340027"
"9790","0.3928845524787903","0.3928845524787903","0.3928845524787903","0.38876375555992126","0.38876375555992126","0.38876375555992126"
"9800","0.4706050157546997","0.4706050157546997","0.4706050157546997","0.46486490964889526","0.46486490964889526","0.46486490964889526"
"9810","0.4418764114379883","0.4418764114379883","0.4418764114379883","0.43878111243247986","0.43878111243247986","0.43878111243247986"
"9820","0.40083250403404236","0.40083250403404236","0.40083250403404236","0.3948236107826233","0.3948236107826233","0.3948236107826233"
"9830","0.448253870010376","0.448253870010376","0.448253870010376","0.44339773058891296","0.44339773058891296","0.44339773058891296"
"9840","0.3230751156806946","0.3230751156806946","0.3230751156806946","0.32394134998321533","0.32394134998321533","0.32394134998321533"
"9850","0.3993944525718689","0.3993944525718689","0.3993944525718689","0.3948102593421936","0.3948102593421936","0.3948102593421936"
"9860","0.2994788587093353","0.2994788587093353","0.2994788587093353","0.2978714406490326","0.2978714406490326","0.2978714406490326"
"9870","0.2729705572128296","0.2729705572128296","0.2729705572128296","0.2721124589443207","0.2721124589443207","0.2721124589443207"
"9880","0.37654733657836914","0.37654733657836914","0.37654733657836914","0.37312179803848267","0.37312179803848267","0.37312179803848267"
"9890","0.45602068305015564","0.45602068305015564","0.45602068305015564","0.4552285373210907","0.4552285373210907","0.4552285373210907"
"9900","0.4760322868824005","0.4760322868824005","0.4760322868824005","0.47137272357940674","0.47137272357940674","0.47137272357940674"
"9910","0.5755226016044617","0.5755226016044617","0.5755226016044617","0.5691695213317871","0.5691695213317871","0.5691695213317871"
"9920","0.2722510099411011","0.2722510099411011","0.2722510099411011","0.26946428418159485","0.26946428418159485","0.26946428418159485"
"9930","0.26500195264816284","0.26500195264816284","0.26500195264816284","0.2637675702571869","0.2637675702571869","0.2637675702571869"
"9940","0.4140356481075287","0.4140356481075287","0.4140356481075287","0.4100031852722168","0.4100031852722168","0.4100031852722168"
"9950","0.47071170806884766","0.47071170806884766","0.47071170806884766","0.46661198139190674","0.46661198139190674","0.46661198139190674"
"9960","0.3643958866596222","0.3643958866596222","0.3643958866596222","0.3632639944553375","0.3632639944553375","0.3632639944553375"
"9970","0.36876189708709717","0.36876189708709717","0.36876189708709717","0.36360853910446167","0.36360853910446167","0.36360853910446167"
"9980","0.42041635513305664","0.42041635513305664","0.42041635513305664","0.4168178141117096","0.4168178141117096","0.4168178141117096"
"9990","0.4372064471244812","0.4372064471244812","0.4372064471244812","0.4357556104660034","0.4357556104660034","0.4357556104660034"
"10000","0.23793567717075348","0.23793567717075348","0.23793567717075348","0.2371482402086258","0.2371482402086258","0.2371482402086258"
"10010","0.5174025297164917","0.5174025297164917","0.5174025297164917","0.5135315656661987","0.5135315656661987","0.5135315656661987"
"10020","0.28044530749320984","0.28044530749320984","0.28044530749320984","0.2768935561180115","0.2768935561180115","0.2768935561180115"
"10030","0.40124136209487915","0.40124136209487915","0.40124136209487915","0.4002262055873871","0.4002262055873871","0.4002262055873871"
"10040","0.35776287317276","0.35776287317276","0.35776287317276","0.35260555148124695","0.35260555148124695","0.35260555148124695"
